y, e, y(t;y;e)
-20,  -20,  2.5
-20,  -19.8,  2.5
-20,  -19.6,  2.5
-20,  -19.4,  2.5
-20,  -19.2,  2.5
-20,  -19,  2.5
-20,  -18.8,  2.5
-20,  -18.6,  2.5
-20,  -18.4,  2.5
-20,  -18.2,  2.5
-20,  -18,  2.5
-20,  -17.8,  2.5
-20,  -17.6,  2.5
-20,  -17.4,  2.5
-20,  -17.2,  2.5
-20,  -17,  2.5
-20,  -16.8,  2.5
-20,  -16.6,  2.5
-20,  -16.4,  2.5
-20,  -16.2,  2.5
-20,  -16,  2.5
-20,  -15.8,  2.5
-20,  -15.6,  2.5
-20,  -15.4,  2.5
-20,  -15.2,  2.5
-20,  -15,  2.5
-20,  -14.8,  2.5
-20,  -14.6,  2.5
-20,  -14.4,  2.5
-20,  -14.2,  2.5
-20,  -14,  2.5
-20,  -13.8,  2.5
-20,  -13.6,  2.5
-20,  -13.4,  2.5
-20,  -13.2,  2.5
-20,  -13,  2.5
-20,  -12.8,  2.5
-20,  -12.6,  2.5
-20,  -12.4,  2.5
-20,  -12.2,  2.5
-20,  -12,  2.5
-20,  -11.8,  2.5
-20,  -11.6,  2.5
-20,  -11.4,  2.5
-20,  -11.2,  2.5
-20,  -11,  2.5
-20,  -10.8,  2.5
-20,  -10.6,  2.5
-20,  -10.4,  2.5
-20,  -10.2,  2.5
-20,  -10,  2.5
-20,  -9.8,  2.5
-20,  -9.6,  2.5
-20,  -9.4,  2.5
-20,  -9.2,  2.5
-20,  -9,  2.5
-20,  -8.8,  2.5
-20,  -8.6,  2.5
-20,  -8.4,  2.5
-20,  -8.2,  2.5
-20,  -8,  2.5
-20,  -7.8,  2.5
-20,  -7.6,  2.5
-20,  -7.4,  2.5
-20,  -7.2,  2.5
-20,  -7,  2.5
-20,  -6.8,  2.5
-20,  -6.6,  2.5
-20,  -6.4,  2.5
-20,  -6.2,  2.5
-20,  -6,  2.5
-20,  -5.8,  2.5
-20,  -5.6,  2.5
-20,  -5.4,  2.5
-20,  -5.2,  2.5
-20,  -5,  2.5
-20,  -4.8,  2.5
-20,  -4.6,  2.5
-20,  -4.4,  2.5
-20,  -4.2,  2.5
-20,  -4,  2.5
-20,  -3.8,  2.5
-20,  -3.6,  2.5
-20,  -3.4,  2.5
-20,  -3.2,  2.5
-20,  -3,  2.5
-20,  -2.8,  2.5
-20,  -2.6,  2.5
-20,  -2.4,  2.5
-20,  -2.2,  2.5
-20,  -2,  2.5
-20,  -1.8,  2.5
-20,  -1.6,  2.5
-20,  -1.4,  2.5
-20,  -1.2,  2.5
-20,  -1,  2.5
-20,  -0.8,  2.5
-20,  -0.6,  2.5
-20,  -0.4,  2.5
-20,  -0.2,  2.5
-20,  0,  2.5
-20,  0.2,  2.5
-20,  0.4,  2.5
-20,  0.6,  2.5
-20,  0.8,  2.5
-20,  1,  2.5
-20,  1.2,  2.5
-20,  1.4,  2.5
-20,  1.6,  2.5
-20,  1.8,  2.5
-20,  2,  2.5
-20,  2.2,  2.5
-20,  2.4,  2.5
-20,  2.6,  2.5
-20,  2.8,  2.5
-20,  3,  2.5
-20,  3.2,  2.5
-20,  3.4,  2.5
-20,  3.6,  2.5
-20,  3.8,  2.5
-20,  4,  2.5
-20,  4.2,  2.5
-20,  4.4,  2.5
-20,  4.6,  2.5
-20,  4.8,  2.5
-20,  5,  2.5
-20,  5.2,  2.5
-20,  5.4,  2.5
-20,  5.6,  2.5
-20,  5.8,  2.5
-20,  6,  2.5
-20,  6.2,  2.5
-20,  6.4,  2.5
-20,  6.6,  2.5
-20,  6.8,  2.5
-20,  7,  2.5
-20,  7.2,  2.5
-20,  7.4,  2.5
-20,  7.6,  2.5
-20,  7.8,  2.5
-20,  8,  2.5
-20,  8.2,  2.5
-20,  8.4,  2.5
-20,  8.6,  2.5
-20,  8.8,  2.5
-20,  9,  2.5
-20,  9.2,  2.5
-20,  9.4,  2.5
-20,  9.6,  2.5
-20,  9.8,  2.5
-20,  10,  2.5
-20,  10.2,  2.5
-20,  10.4,  2.5
-20,  10.6,  2.5
-20,  10.8,  2.5
-20,  11,  2.5
-20,  11.2,  2.5
-20,  11.4,  2.5
-20,  11.6,  2.5
-20,  11.8,  2.5
-20,  12,  2.5
-20,  12.2,  2.5
-20,  12.4,  2.5
-20,  12.6,  2.5
-20,  12.8,  2.5
-20,  13,  2.5
-20,  13.2,  2.5
-20,  13.4,  2.5
-20,  13.6,  2.5
-20,  13.8,  2.5
-20,  14,  2.5
-20,  14.2,  2.5
-20,  14.4,  2.5
-20,  14.6,  2.5
-20,  14.8,  2.5
-20,  15,  2.5
-20,  15.2,  2.5
-20,  15.4,  2.5
-20,  15.6,  2.5
-20,  15.8,  2.5
-20,  16,  2.5
-20,  16.2,  2.5
-20,  16.4,  2.5
-20,  16.6,  2.5
-20,  16.8,  2.5
-20,  17,  2.5
-20,  17.2,  2.5
-20,  17.4,  2.5
-20,  17.6,  2.5
-20,  17.8,  2.5
-20,  18,  2.5
-20,  18.2,  2.5
-20,  18.4,  2.5
-20,  18.6,  2.5
-20,  18.8,  2.5
-20,  19,  2.5
-20,  19.2,  2.5
-20,  19.4,  2.5
-20,  19.6,  2.5
-20,  19.8,  2.5
-20,  20,  2.5
-19.8,  -20,  2.5
-19.8,  -19.8,  2.5
-19.8,  -19.6,  2.5
-19.8,  -19.4,  2.5
-19.8,  -19.2,  2.5
-19.8,  -19,  2.5
-19.8,  -18.8,  2.5
-19.8,  -18.6,  2.5
-19.8,  -18.4,  2.5
-19.8,  -18.2,  2.5
-19.8,  -18,  2.5
-19.8,  -17.8,  2.5
-19.8,  -17.6,  2.5
-19.8,  -17.4,  2.5
-19.8,  -17.2,  2.5
-19.8,  -17,  2.5
-19.8,  -16.8,  2.5
-19.8,  -16.6,  2.5
-19.8,  -16.4,  2.5
-19.8,  -16.2,  2.5
-19.8,  -16,  2.5
-19.8,  -15.8,  2.5
-19.8,  -15.6,  2.5
-19.8,  -15.4,  2.5
-19.8,  -15.2,  2.5
-19.8,  -15,  2.5
-19.8,  -14.8,  2.5
-19.8,  -14.6,  2.5
-19.8,  -14.4,  2.5
-19.8,  -14.2,  2.5
-19.8,  -14,  2.5
-19.8,  -13.8,  2.5
-19.8,  -13.6,  2.5
-19.8,  -13.4,  2.5
-19.8,  -13.2,  2.5
-19.8,  -13,  2.5
-19.8,  -12.8,  2.5
-19.8,  -12.6,  2.5
-19.8,  -12.4,  2.5
-19.8,  -12.2,  2.5
-19.8,  -12,  2.5
-19.8,  -11.8,  2.5
-19.8,  -11.6,  2.5
-19.8,  -11.4,  2.5
-19.8,  -11.2,  2.5
-19.8,  -11,  2.5
-19.8,  -10.8,  2.5
-19.8,  -10.6,  2.5
-19.8,  -10.4,  2.5
-19.8,  -10.2,  2.5
-19.8,  -10,  2.5
-19.8,  -9.8,  2.5
-19.8,  -9.6,  2.5
-19.8,  -9.4,  2.5
-19.8,  -9.2,  2.5
-19.8,  -9,  2.5
-19.8,  -8.8,  2.5
-19.8,  -8.6,  2.5
-19.8,  -8.4,  2.5
-19.8,  -8.2,  2.5
-19.8,  -8,  2.5
-19.8,  -7.8,  2.5
-19.8,  -7.6,  2.5
-19.8,  -7.4,  2.5
-19.8,  -7.2,  2.5
-19.8,  -7,  2.5
-19.8,  -6.8,  2.5
-19.8,  -6.6,  2.5
-19.8,  -6.4,  2.5
-19.8,  -6.2,  2.5
-19.8,  -6,  2.5
-19.8,  -5.8,  2.5
-19.8,  -5.6,  2.5
-19.8,  -5.4,  2.5
-19.8,  -5.2,  2.5
-19.8,  -5,  2.5
-19.8,  -4.8,  2.5
-19.8,  -4.6,  2.5
-19.8,  -4.4,  2.5
-19.8,  -4.2,  2.5
-19.8,  -4,  2.5
-19.8,  -3.8,  2.5
-19.8,  -3.6,  2.5
-19.8,  -3.4,  2.5
-19.8,  -3.2,  2.5
-19.8,  -3,  2.5
-19.8,  -2.8,  2.5
-19.8,  -2.6,  2.5
-19.8,  -2.4,  2.5
-19.8,  -2.2,  2.5
-19.8,  -2,  2.5
-19.8,  -1.8,  2.5
-19.8,  -1.6,  2.5
-19.8,  -1.4,  2.5
-19.8,  -1.2,  2.5
-19.8,  -1,  2.5
-19.8,  -0.8,  2.5
-19.8,  -0.6,  2.5
-19.8,  -0.4,  2.5
-19.8,  -0.2,  2.5
-19.8,  0,  2.5
-19.8,  0.2,  2.5
-19.8,  0.4,  2.5
-19.8,  0.6,  2.5
-19.8,  0.8,  2.5
-19.8,  1,  2.5
-19.8,  1.2,  2.5
-19.8,  1.4,  2.5
-19.8,  1.6,  2.5
-19.8,  1.8,  2.5
-19.8,  2,  2.5
-19.8,  2.2,  2.5
-19.8,  2.4,  2.5
-19.8,  2.6,  2.5
-19.8,  2.8,  2.5
-19.8,  3,  2.5
-19.8,  3.2,  2.5
-19.8,  3.4,  2.5
-19.8,  3.6,  2.5
-19.8,  3.8,  2.5
-19.8,  4,  2.5
-19.8,  4.2,  2.5
-19.8,  4.4,  2.5
-19.8,  4.6,  2.5
-19.8,  4.8,  2.5
-19.8,  5,  2.5
-19.8,  5.2,  2.5
-19.8,  5.4,  2.5
-19.8,  5.6,  2.5
-19.8,  5.8,  2.5
-19.8,  6,  2.5
-19.8,  6.2,  2.5
-19.8,  6.4,  2.5
-19.8,  6.6,  2.5
-19.8,  6.8,  2.5
-19.8,  7,  2.5
-19.8,  7.2,  2.5
-19.8,  7.4,  2.5
-19.8,  7.6,  2.5
-19.8,  7.8,  2.5
-19.8,  8,  2.5
-19.8,  8.2,  2.5
-19.8,  8.4,  2.5
-19.8,  8.6,  2.5
-19.8,  8.8,  2.5
-19.8,  9,  2.5
-19.8,  9.2,  2.5
-19.8,  9.4,  2.5
-19.8,  9.6,  2.5
-19.8,  9.8,  2.5
-19.8,  10,  2.5
-19.8,  10.2,  2.5
-19.8,  10.4,  2.5
-19.8,  10.6,  2.5
-19.8,  10.8,  2.5
-19.8,  11,  2.5
-19.8,  11.2,  2.5
-19.8,  11.4,  2.5
-19.8,  11.6,  2.5
-19.8,  11.8,  2.5
-19.8,  12,  2.5
-19.8,  12.2,  2.5
-19.8,  12.4,  2.5
-19.8,  12.6,  2.5
-19.8,  12.8,  2.5
-19.8,  13,  2.5
-19.8,  13.2,  2.5
-19.8,  13.4,  2.5
-19.8,  13.6,  2.5
-19.8,  13.8,  2.5
-19.8,  14,  2.5
-19.8,  14.2,  2.5
-19.8,  14.4,  2.5
-19.8,  14.6,  2.5
-19.8,  14.8,  2.5
-19.8,  15,  2.5
-19.8,  15.2,  2.5
-19.8,  15.4,  2.5
-19.8,  15.6,  2.5
-19.8,  15.8,  2.5
-19.8,  16,  2.5
-19.8,  16.2,  2.5
-19.8,  16.4,  2.5
-19.8,  16.6,  2.5
-19.8,  16.8,  2.5
-19.8,  17,  2.5
-19.8,  17.2,  2.5
-19.8,  17.4,  2.5
-19.8,  17.6,  2.5
-19.8,  17.8,  2.5
-19.8,  18,  2.5
-19.8,  18.2,  2.5
-19.8,  18.4,  2.5
-19.8,  18.6,  2.5
-19.8,  18.8,  2.5
-19.8,  19,  2.5
-19.8,  19.2,  2.5
-19.8,  19.4,  2.5
-19.8,  19.6,  2.5
-19.8,  19.8,  2.5
-19.8,  20,  2.5
-19.6,  -20,  2.5
-19.6,  -19.8,  2.5
-19.6,  -19.6,  2.5
-19.6,  -19.4,  2.5
-19.6,  -19.2,  2.5
-19.6,  -19,  2.5
-19.6,  -18.8,  2.5
-19.6,  -18.6,  2.5
-19.6,  -18.4,  2.5
-19.6,  -18.2,  2.5
-19.6,  -18,  2.5
-19.6,  -17.8,  2.5
-19.6,  -17.6,  2.5
-19.6,  -17.4,  2.5
-19.6,  -17.2,  2.5
-19.6,  -17,  2.5
-19.6,  -16.8,  2.5
-19.6,  -16.6,  2.5
-19.6,  -16.4,  2.5
-19.6,  -16.2,  2.5
-19.6,  -16,  2.5
-19.6,  -15.8,  2.5
-19.6,  -15.6,  2.5
-19.6,  -15.4,  2.5
-19.6,  -15.2,  2.5
-19.6,  -15,  2.5
-19.6,  -14.8,  2.5
-19.6,  -14.6,  2.5
-19.6,  -14.4,  2.5
-19.6,  -14.2,  2.5
-19.6,  -14,  2.5
-19.6,  -13.8,  2.5
-19.6,  -13.6,  2.5
-19.6,  -13.4,  2.5
-19.6,  -13.2,  2.5
-19.6,  -13,  2.5
-19.6,  -12.8,  2.5
-19.6,  -12.6,  2.5
-19.6,  -12.4,  2.5
-19.6,  -12.2,  2.5
-19.6,  -12,  2.5
-19.6,  -11.8,  2.5
-19.6,  -11.6,  2.5
-19.6,  -11.4,  2.5
-19.6,  -11.2,  2.5
-19.6,  -11,  2.5
-19.6,  -10.8,  2.5
-19.6,  -10.6,  2.5
-19.6,  -10.4,  2.5
-19.6,  -10.2,  2.5
-19.6,  -10,  2.5
-19.6,  -9.8,  2.5
-19.6,  -9.6,  2.5
-19.6,  -9.4,  2.5
-19.6,  -9.2,  2.5
-19.6,  -9,  2.5
-19.6,  -8.8,  2.5
-19.6,  -8.6,  2.5
-19.6,  -8.4,  2.5
-19.6,  -8.2,  2.5
-19.6,  -8,  2.5
-19.6,  -7.8,  2.5
-19.6,  -7.6,  2.5
-19.6,  -7.4,  2.5
-19.6,  -7.2,  2.5
-19.6,  -7,  2.5
-19.6,  -6.8,  2.5
-19.6,  -6.6,  2.5
-19.6,  -6.4,  2.5
-19.6,  -6.2,  2.5
-19.6,  -6,  2.5
-19.6,  -5.8,  2.5
-19.6,  -5.6,  2.5
-19.6,  -5.4,  2.5
-19.6,  -5.2,  2.5
-19.6,  -5,  2.5
-19.6,  -4.8,  2.5
-19.6,  -4.6,  2.5
-19.6,  -4.4,  2.5
-19.6,  -4.2,  2.5
-19.6,  -4,  2.5
-19.6,  -3.8,  2.5
-19.6,  -3.6,  2.5
-19.6,  -3.4,  2.5
-19.6,  -3.2,  2.5
-19.6,  -3,  2.5
-19.6,  -2.8,  2.5
-19.6,  -2.6,  2.5
-19.6,  -2.4,  2.5
-19.6,  -2.2,  2.5
-19.6,  -2,  2.5
-19.6,  -1.8,  2.5
-19.6,  -1.6,  2.5
-19.6,  -1.4,  2.5
-19.6,  -1.2,  2.5
-19.6,  -1,  2.5
-19.6,  -0.8,  2.5
-19.6,  -0.6,  2.5
-19.6,  -0.4,  2.5
-19.6,  -0.2,  2.5
-19.6,  0,  2.5
-19.6,  0.2,  2.5
-19.6,  0.4,  2.5
-19.6,  0.6,  2.5
-19.6,  0.8,  2.5
-19.6,  1,  2.5
-19.6,  1.2,  2.5
-19.6,  1.4,  2.5
-19.6,  1.6,  2.5
-19.6,  1.8,  2.5
-19.6,  2,  2.5
-19.6,  2.2,  2.5
-19.6,  2.4,  2.5
-19.6,  2.6,  2.5
-19.6,  2.8,  2.5
-19.6,  3,  2.5
-19.6,  3.2,  2.5
-19.6,  3.4,  2.5
-19.6,  3.6,  2.5
-19.6,  3.8,  2.5
-19.6,  4,  2.5
-19.6,  4.2,  2.5
-19.6,  4.4,  2.5
-19.6,  4.6,  2.5
-19.6,  4.8,  2.5
-19.6,  5,  2.5
-19.6,  5.2,  2.5
-19.6,  5.4,  2.5
-19.6,  5.6,  2.5
-19.6,  5.8,  2.5
-19.6,  6,  2.5
-19.6,  6.2,  2.5
-19.6,  6.4,  2.5
-19.6,  6.6,  2.5
-19.6,  6.8,  2.5
-19.6,  7,  2.5
-19.6,  7.2,  2.5
-19.6,  7.4,  2.5
-19.6,  7.6,  2.5
-19.6,  7.8,  2.5
-19.6,  8,  2.5
-19.6,  8.2,  2.5
-19.6,  8.4,  2.5
-19.6,  8.6,  2.5
-19.6,  8.8,  2.5
-19.6,  9,  2.5
-19.6,  9.2,  2.5
-19.6,  9.4,  2.5
-19.6,  9.6,  2.5
-19.6,  9.8,  2.5
-19.6,  10,  2.5
-19.6,  10.2,  2.5
-19.6,  10.4,  2.5
-19.6,  10.6,  2.5
-19.6,  10.8,  2.5
-19.6,  11,  2.5
-19.6,  11.2,  2.5
-19.6,  11.4,  2.5
-19.6,  11.6,  2.5
-19.6,  11.8,  2.5
-19.6,  12,  2.5
-19.6,  12.2,  2.5
-19.6,  12.4,  2.5
-19.6,  12.6,  2.5
-19.6,  12.8,  2.5
-19.6,  13,  2.5
-19.6,  13.2,  2.5
-19.6,  13.4,  2.5
-19.6,  13.6,  2.5
-19.6,  13.8,  2.5
-19.6,  14,  2.5
-19.6,  14.2,  2.5
-19.6,  14.4,  2.5
-19.6,  14.6,  2.5
-19.6,  14.8,  2.5
-19.6,  15,  2.5
-19.6,  15.2,  2.5
-19.6,  15.4,  2.5
-19.6,  15.6,  2.5
-19.6,  15.8,  2.5
-19.6,  16,  2.5
-19.6,  16.2,  2.5
-19.6,  16.4,  2.5
-19.6,  16.6,  2.5
-19.6,  16.8,  2.5
-19.6,  17,  2.5
-19.6,  17.2,  2.5
-19.6,  17.4,  2.5
-19.6,  17.6,  2.5
-19.6,  17.8,  2.5
-19.6,  18,  2.5
-19.6,  18.2,  2.5
-19.6,  18.4,  2.5
-19.6,  18.6,  2.5
-19.6,  18.8,  2.5
-19.6,  19,  2.5
-19.6,  19.2,  2.5
-19.6,  19.4,  2.5
-19.6,  19.6,  2.5
-19.6,  19.8,  2.5
-19.6,  20,  2.5
-19.4,  -20,  2.5
-19.4,  -19.8,  2.5
-19.4,  -19.6,  2.5
-19.4,  -19.4,  2.5
-19.4,  -19.2,  2.5
-19.4,  -19,  2.5
-19.4,  -18.8,  2.5
-19.4,  -18.6,  2.5
-19.4,  -18.4,  2.5
-19.4,  -18.2,  2.5
-19.4,  -18,  2.5
-19.4,  -17.8,  2.5
-19.4,  -17.6,  2.5
-19.4,  -17.4,  2.5
-19.4,  -17.2,  2.5
-19.4,  -17,  2.5
-19.4,  -16.8,  2.5
-19.4,  -16.6,  2.5
-19.4,  -16.4,  2.5
-19.4,  -16.2,  2.5
-19.4,  -16,  2.5
-19.4,  -15.8,  2.5
-19.4,  -15.6,  2.5
-19.4,  -15.4,  2.5
-19.4,  -15.2,  2.5
-19.4,  -15,  2.5
-19.4,  -14.8,  2.5
-19.4,  -14.6,  2.5
-19.4,  -14.4,  2.5
-19.4,  -14.2,  2.5
-19.4,  -14,  2.5
-19.4,  -13.8,  2.5
-19.4,  -13.6,  2.5
-19.4,  -13.4,  2.5
-19.4,  -13.2,  2.5
-19.4,  -13,  2.5
-19.4,  -12.8,  2.5
-19.4,  -12.6,  2.5
-19.4,  -12.4,  2.5
-19.4,  -12.2,  2.5
-19.4,  -12,  2.5
-19.4,  -11.8,  2.5
-19.4,  -11.6,  2.5
-19.4,  -11.4,  2.5
-19.4,  -11.2,  2.5
-19.4,  -11,  2.5
-19.4,  -10.8,  2.5
-19.4,  -10.6,  2.5
-19.4,  -10.4,  2.5
-19.4,  -10.2,  2.5
-19.4,  -10,  2.5
-19.4,  -9.8,  2.5
-19.4,  -9.6,  2.5
-19.4,  -9.4,  2.5
-19.4,  -9.2,  2.5
-19.4,  -9,  2.5
-19.4,  -8.8,  2.5
-19.4,  -8.6,  2.5
-19.4,  -8.4,  2.5
-19.4,  -8.2,  2.5
-19.4,  -8,  2.5
-19.4,  -7.8,  2.5
-19.4,  -7.6,  2.5
-19.4,  -7.4,  2.5
-19.4,  -7.2,  2.5
-19.4,  -7,  2.5
-19.4,  -6.8,  2.5
-19.4,  -6.6,  2.5
-19.4,  -6.4,  2.5
-19.4,  -6.2,  2.5
-19.4,  -6,  2.5
-19.4,  -5.8,  2.5
-19.4,  -5.6,  2.5
-19.4,  -5.4,  2.5
-19.4,  -5.2,  2.5
-19.4,  -5,  2.5
-19.4,  -4.8,  2.5
-19.4,  -4.6,  2.5
-19.4,  -4.4,  2.5
-19.4,  -4.2,  2.5
-19.4,  -4,  2.5
-19.4,  -3.8,  2.5
-19.4,  -3.6,  2.5
-19.4,  -3.4,  2.5
-19.4,  -3.2,  2.5
-19.4,  -3,  2.5
-19.4,  -2.8,  2.5
-19.4,  -2.6,  2.5
-19.4,  -2.4,  2.5
-19.4,  -2.2,  2.5
-19.4,  -2,  2.5
-19.4,  -1.8,  2.5
-19.4,  -1.6,  2.5
-19.4,  -1.4,  2.5
-19.4,  -1.2,  2.5
-19.4,  -1,  2.5
-19.4,  -0.8,  2.5
-19.4,  -0.6,  2.5
-19.4,  -0.4,  2.5
-19.4,  -0.2,  2.5
-19.4,  0,  2.5
-19.4,  0.2,  2.5
-19.4,  0.4,  2.5
-19.4,  0.6,  2.5
-19.4,  0.8,  2.5
-19.4,  1,  2.5
-19.4,  1.2,  2.5
-19.4,  1.4,  2.5
-19.4,  1.6,  2.5
-19.4,  1.8,  2.5
-19.4,  2,  2.5
-19.4,  2.2,  2.5
-19.4,  2.4,  2.5
-19.4,  2.6,  2.5
-19.4,  2.8,  2.5
-19.4,  3,  2.5
-19.4,  3.2,  2.5
-19.4,  3.4,  2.5
-19.4,  3.6,  2.5
-19.4,  3.8,  2.5
-19.4,  4,  2.5
-19.4,  4.2,  2.5
-19.4,  4.4,  2.5
-19.4,  4.6,  2.5
-19.4,  4.8,  2.5
-19.4,  5,  2.5
-19.4,  5.2,  2.5
-19.4,  5.4,  2.5
-19.4,  5.6,  2.5
-19.4,  5.8,  2.5
-19.4,  6,  2.5
-19.4,  6.2,  2.5
-19.4,  6.4,  2.5
-19.4,  6.6,  2.5
-19.4,  6.8,  2.5
-19.4,  7,  2.5
-19.4,  7.2,  2.5
-19.4,  7.4,  2.5
-19.4,  7.6,  2.5
-19.4,  7.8,  2.5
-19.4,  8,  2.5
-19.4,  8.2,  2.5
-19.4,  8.4,  2.5
-19.4,  8.6,  2.5
-19.4,  8.8,  2.5
-19.4,  9,  2.5
-19.4,  9.2,  2.5
-19.4,  9.4,  2.5
-19.4,  9.6,  2.5
-19.4,  9.8,  2.5
-19.4,  10,  2.5
-19.4,  10.2,  2.5
-19.4,  10.4,  2.5
-19.4,  10.6,  2.5
-19.4,  10.8,  2.5
-19.4,  11,  2.5
-19.4,  11.2,  2.5
-19.4,  11.4,  2.5
-19.4,  11.6,  2.5
-19.4,  11.8,  2.5
-19.4,  12,  2.5
-19.4,  12.2,  2.5
-19.4,  12.4,  2.5
-19.4,  12.6,  2.5
-19.4,  12.8,  2.5
-19.4,  13,  2.5
-19.4,  13.2,  2.5
-19.4,  13.4,  2.5
-19.4,  13.6,  2.5
-19.4,  13.8,  2.5
-19.4,  14,  2.5
-19.4,  14.2,  2.5
-19.4,  14.4,  2.5
-19.4,  14.6,  2.5
-19.4,  14.8,  2.5
-19.4,  15,  2.5
-19.4,  15.2,  2.5
-19.4,  15.4,  2.5
-19.4,  15.6,  2.5
-19.4,  15.8,  2.5
-19.4,  16,  2.5
-19.4,  16.2,  2.5
-19.4,  16.4,  2.5
-19.4,  16.6,  2.5
-19.4,  16.8,  2.5
-19.4,  17,  2.5
-19.4,  17.2,  2.5
-19.4,  17.4,  2.5
-19.4,  17.6,  2.5
-19.4,  17.8,  2.5
-19.4,  18,  2.5
-19.4,  18.2,  2.5
-19.4,  18.4,  2.5
-19.4,  18.6,  2.5
-19.4,  18.8,  2.5
-19.4,  19,  2.5
-19.4,  19.2,  2.5
-19.4,  19.4,  2.5
-19.4,  19.6,  2.5
-19.4,  19.8,  2.5
-19.4,  20,  2.5
-19.2,  -20,  2.5
-19.2,  -19.8,  2.5
-19.2,  -19.6,  2.5
-19.2,  -19.4,  2.5
-19.2,  -19.2,  2.5
-19.2,  -19,  2.5
-19.2,  -18.8,  2.5
-19.2,  -18.6,  2.5
-19.2,  -18.4,  2.5
-19.2,  -18.2,  2.5
-19.2,  -18,  2.5
-19.2,  -17.8,  2.5
-19.2,  -17.6,  2.5
-19.2,  -17.4,  2.5
-19.2,  -17.2,  2.5
-19.2,  -17,  2.5
-19.2,  -16.8,  2.5
-19.2,  -16.6,  2.5
-19.2,  -16.4,  2.5
-19.2,  -16.2,  2.5
-19.2,  -16,  2.5
-19.2,  -15.8,  2.5
-19.2,  -15.6,  2.5
-19.2,  -15.4,  2.5
-19.2,  -15.2,  2.5
-19.2,  -15,  2.5
-19.2,  -14.8,  2.5
-19.2,  -14.6,  2.5
-19.2,  -14.4,  2.5
-19.2,  -14.2,  2.5
-19.2,  -14,  2.5
-19.2,  -13.8,  2.5
-19.2,  -13.6,  2.5
-19.2,  -13.4,  2.5
-19.2,  -13.2,  2.5
-19.2,  -13,  2.5
-19.2,  -12.8,  2.5
-19.2,  -12.6,  2.5
-19.2,  -12.4,  2.5
-19.2,  -12.2,  2.5
-19.2,  -12,  2.5
-19.2,  -11.8,  2.5
-19.2,  -11.6,  2.5
-19.2,  -11.4,  2.5
-19.2,  -11.2,  2.5
-19.2,  -11,  2.5
-19.2,  -10.8,  2.5
-19.2,  -10.6,  2.5
-19.2,  -10.4,  2.5
-19.2,  -10.2,  2.5
-19.2,  -10,  2.5
-19.2,  -9.8,  2.5
-19.2,  -9.6,  2.5
-19.2,  -9.4,  2.5
-19.2,  -9.2,  2.5
-19.2,  -9,  2.5
-19.2,  -8.8,  2.5
-19.2,  -8.6,  2.5
-19.2,  -8.4,  2.5
-19.2,  -8.2,  2.5
-19.2,  -8,  2.5
-19.2,  -7.8,  2.5
-19.2,  -7.6,  2.5
-19.2,  -7.4,  2.5
-19.2,  -7.2,  2.5
-19.2,  -7,  2.5
-19.2,  -6.8,  2.5
-19.2,  -6.6,  2.5
-19.2,  -6.4,  2.5
-19.2,  -6.2,  2.5
-19.2,  -6,  2.5
-19.2,  -5.8,  2.5
-19.2,  -5.6,  2.5
-19.2,  -5.4,  2.5
-19.2,  -5.2,  2.5
-19.2,  -5,  2.5
-19.2,  -4.8,  2.5
-19.2,  -4.6,  2.5
-19.2,  -4.4,  2.5
-19.2,  -4.2,  2.5
-19.2,  -4,  2.5
-19.2,  -3.8,  2.5
-19.2,  -3.6,  2.5
-19.2,  -3.4,  2.5
-19.2,  -3.2,  2.5
-19.2,  -3,  2.5
-19.2,  -2.8,  2.5
-19.2,  -2.6,  2.5
-19.2,  -2.4,  2.5
-19.2,  -2.2,  2.5
-19.2,  -2,  2.5
-19.2,  -1.8,  2.5
-19.2,  -1.6,  2.5
-19.2,  -1.4,  2.5
-19.2,  -1.2,  2.5
-19.2,  -1,  2.5
-19.2,  -0.8,  2.5
-19.2,  -0.6,  2.5
-19.2,  -0.4,  2.5
-19.2,  -0.2,  2.5
-19.2,  0,  2.5
-19.2,  0.2,  2.5
-19.2,  0.4,  2.5
-19.2,  0.6,  2.5
-19.2,  0.8,  2.5
-19.2,  1,  2.5
-19.2,  1.2,  2.5
-19.2,  1.4,  2.5
-19.2,  1.6,  2.5
-19.2,  1.8,  2.5
-19.2,  2,  2.5
-19.2,  2.2,  2.5
-19.2,  2.4,  2.5
-19.2,  2.6,  2.5
-19.2,  2.8,  2.5
-19.2,  3,  2.5
-19.2,  3.2,  2.5
-19.2,  3.4,  2.5
-19.2,  3.6,  2.5
-19.2,  3.8,  2.5
-19.2,  4,  2.5
-19.2,  4.2,  2.5
-19.2,  4.4,  2.5
-19.2,  4.6,  2.5
-19.2,  4.8,  2.5
-19.2,  5,  2.5
-19.2,  5.2,  2.5
-19.2,  5.4,  2.5
-19.2,  5.6,  2.5
-19.2,  5.8,  2.5
-19.2,  6,  2.5
-19.2,  6.2,  2.5
-19.2,  6.4,  2.5
-19.2,  6.6,  2.5
-19.2,  6.8,  2.5
-19.2,  7,  2.5
-19.2,  7.2,  2.5
-19.2,  7.4,  2.5
-19.2,  7.6,  2.5
-19.2,  7.8,  2.5
-19.2,  8,  2.5
-19.2,  8.2,  2.5
-19.2,  8.4,  2.5
-19.2,  8.6,  2.5
-19.2,  8.8,  2.5
-19.2,  9,  2.5
-19.2,  9.2,  2.5
